name,smiles,mol_wt,hbd,hba,rotatable_bonds,logP,tpsa
Mesna,[Na+].[O-]S(=O)(=O)CCS,163.9577803,1,4,2,-3.534599999999999,57.199999999999996
Uracil,O=c1cc[nH]c(=O)[nH]1,112.027277368,2,2,0,-0.9368000000000001,65.72
DL-4-Amino-3-hydroxybutyric acid,NCC(O)CC(=O)O,119.058243148,3,3,3,-1.2192999999999998,83.55
6-Methyl-2-thiouracil,Cc1cc(O)nc(S)n1,142.020083812,2,4,0,0.7793199999999998,46.010000000000005
D-Methionine,CSCC[C@@H](N)C(=O)O,149.051049592,2,3,4,0.1513999999999998,63.32000000000001
L-Glutamine,N[C@@H](CCC(=O)N)C(=O)O,146.06914218,3,3,4,-1.336199999999999,106.41000000000001
Acetaminophen,CC(=O)Nc1ccc(O)cc1,151.063328528,2,2,1,1.3505999999999998,49.33
Levamisole hydrochloride,Cl.C1CN2C[C@@H](N=C2S1)c1ccccc1,240.048797096,0,3,1,2.5679000000000007,15.6
Dermatol,O[Bi]1Oc2cc(cc(O)c2O1)C(=O)O,393.9890115799999,3,5,1,-0.16119999999999995,96.22000000000001
Triacetin,CC(=O)OCC(COC(=O)C)OC(=O)C,218.079038168,0,6,5,0.044299999999999784,78.9
Prilocaine,CCCNC(C)C(=O)Nc1ccccc1C,220.15756326,2,2,5,2.3216200000000002,41.13
Acefylline,Cn1c(=O)n(C)c2ncn(CC(=O)O)c2c1=O,238.0702048,1,7,2,-1.4816999999999996,99.12
Gemfibrozil,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,250.156894564,1,2,6,3.573240000000002,46.53
Bupranolol,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,271.133906624,2,3,5,2.7762200000000012,41.49
Trimetozine,COc1cc(cc(OC)c1OC)C(=O)N1CCOCC1,281.12632270800003,0,5,4,1.1847999999999999,57.230000000000004
Meloxicam,CN1C(C(=O)Nc2ncc(C)s2)C(=O)c2ccccc2S1(=O)=O,351.034747896,1,6,2,1.2756199999999995,96.44
Lansoprasole,Cc1c(CS(=O)c2nc3ccccc3[nH]2)nccc1OCC(F)(F)F,369.07588234799994,1,4,5,3.515220000000002,67.87
Triflupromazine hydrochloride,Cl.CN(C)CCCN1c2ccccc2Sc2ccc(cc12)C(F)(F)F,388.09878198,0,3,4,5.681600000000003,6.48
Penciclovir,Nc1nc2n(CCC(CO)CO)cnc2c(=O)[nH]1,253.11748934,4,7,5,-1.3073000000000008,130.04999999999998
Pramiracetam,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,269.210327104,1,3,7,0.8438000000000003,52.650000000000006
Ezetemibe,O[C@@H](CC[C@@H]1[C@H](N(C1=O)c1ccc(F)cc1)c1ccc(O)cc1)c1ccc(F)cc1,409.148949972,2,3,6,4.8883000000000045,60.769999999999996
Trazodone hydrochloride,Cl.Clc1cccc(c1)N1CCN(CCCn2nc3ccccn3c2=O)CC1,407.127965716,0,6,5,2.783500000000001,45.78
Pazufloxacin mesylate,C[C@H]1COc2c(c(F)cc3c(=O)c(cn1c23)C(=O)O)C1(N)CC1.CS(=O)(=O)O,414.0897001679999,3,7,2,1.2440000000000004,148.92
Quercetin,Oc1cc(O)c2c(=O)c(O)c(oc2c1)c1ccc(O)c(O)c1,302.04265266,5,7,1,1.9880000000000002,131.36
Artesunate,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,384.17841785599995,1,7,4,2.6024000000000003,100.52000000000002
Chlorprothixene,CN(C)CC/C=C\1/c2ccccc2Sc2ccc(Cl)cc12,315.084848256,0,2,3,5.188000000000004,3.24
Molsidomine,CCOC(=O)[N-]c1c[n+](no1)N1CCOCC1,242.101504928,0,6,3,0.09200000000000008,82.78
Roxithromycin,CCC1OC(=O)[C@H](C)C(O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)/C(=N/OCOCCOC)/[C@H](C)[C@@H](O)[C@]1(C)O,836.524569732,5,17,13,2.2096000000000076,216.88999999999996
Fomepizole,Cc1cn[nH]c1,82.053098192,1,1,0,0.7181199999999999,28.68
Cycloserine,N[C@@H]1CONC1=O,102.042927432,2,3,0,-1.6249000000000007,64.35
Mequinol,COc1ccc(O)cc1,124.052429496,1,2,1,1.4008,29.46
Chlorocresol,Cc1cc(O)ccc1Cl,142.018542524,1,1,0,2.3540200000000002,20.23
Allantoin,NC(=O)NC1NC(=O)NC1=O,158.043990052,4,3,1,-2.1798,113.32
Oxyquinoline,Oc1cccc2cccnc12,145.052763844,1,2,0,1.9403999999999995,33.120000000000005
Isoeugenol,COc1cc(/C=C/C)ccc1O,164.083729624,1,2,2,2.433900000000001,29.46
Debrisoquin  hydriodide,I.NC(=N)N1CCc2ccccc2C1,303.02324544799995,2,1,0,1.5561700000000003,53.11000000000001
Chlorphenesin,OCC(O)COc1ccc(Cl)cc1,202.039671892,2,3,4,1.072,49.69
Phenazone,Cc1cc(=O)n(c2ccccc2)n1C,188.094963004,0,3,1,1.4844199999999999,26.93
Chloroquinaldol,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,226.990469204,1,2,0,3.5556200000000016,33.120000000000005
Nitrofural,NC(=O)N/N=C/c1ccc(o1)[N+](=O)[O-],198.038904672,2,5,3,0.18999999999999984,123.76000000000002
Ornidazole,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,219.04106886,1,5,4,0.6994199999999999,81.19
Disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,296.05093264,0,4,4,3.6212000000000026,6.48
Carbamazepine,NC(=O)N1c2ccccc2C=Cc2ccccc12,236.094963004,1,1,0,3.3872000000000018,46.330000000000005
Triamterene,Nc1nc(N)c2nc(c(N)nc2n1)c1ccccc1,253.10759335199998,3,7,1,0.8333999999999999,129.62
Chlorpromazine hydrochloride,Cl.CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,354.072425,0,3,4,5.316200000000004,6.48
Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,234.173213324,1,2,5,2.5837400000000006,32.34
Oseltamivir acid tartrate salt,CCC(CC)O[C@@H]1C=C(C[C@H](N)[C@H]1NC(=O)C)C(=O)O.OC(C(O)C(=O)O)C(=O)O,434.19004515999984,7,8,9,-1.315699999999994,216.70999999999995
Levonorgestrel,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,312.208930136,1,2,1,3.8826000000000027,37.3
Prazosin,COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)c1ccco1,383.159354152,1,8,4,1.7845999999999997,106.95
Biotin,OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,244.088163372,3,3,5,0.7968000000000001,78.43
iloperidone,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(=O)C,426.19548556399997,0,6,8,4.826600000000004,64.80000000000001
Oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)c1ccc(O)cc1)c1ccccc1,324.1473925,1,3,5,3.493400000000002,60.85000000000001
Salbutamol,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,239.152143532,4,4,4,1.3059999999999998,72.72
Strontium ranelate,[Sr+2].[Sr+2].[O-]C(=O)CN(CC(=O)[O-])c1sc(C(=O)[O-])c(CC(=O)[O-])c1C#N,513.7957103519999,0,11,8,-6.179719999999998,187.54999999999998
Moxifloxacin,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(cn(C3CC3)c12)C(=O)O,401.17508446799997,2,6,4,2.3705,83.8
Oxybutynin chloride,Cl.CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c1ccccc1,393.207071564,1,4,7,3.764700000000003,49.769999999999996
Cefadroxil,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccc(O)cc1)C2=O)C(=O)O,363.08889164399994,4,6,4,0.15049999999999925,132.95999999999998
Everolimus,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)/C=C(\C)/[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO,957.5813563360003,3,14,9,6.1972000000000085,204.65999999999997
Indoramin,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,347.19976242,2,2,5,3.604800000000002,48.13
Telbivudine,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,242.090271548,3,6,2,-1.5142799999999992,104.54999999999998
Lurasidone hydrochloride,Cl.O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(CC1)c1nsc2ccccc12,528.232575104,0,6,5,4.677600000000004,56.75000000000001
Parecoxib,CCC(=O)NS(=O)(=O)c1ccc(cc1)c1c(C)onc1c1ccccc1,370.098728056,1,5,5,3.531920000000002,89.27
Belinostat,ONC(=O)/C=C/c1cccc(c1)S(=O)(=O)Nc1ccccc1,318.067427928,3,4,5,2.0060000000000002,95.5
Cinnarizine,C(/C=C/c1ccccc1)N1CCN(CC1)C(c1ccccc1)c1ccccc1,368.225248896,0,2,6,5.1070000000000055,6.48
3-Pyridylmethanol,OCc1cccnc1,109.052763844,1,2,1,0.5739,33.120000000000005
Hydroxyisovaleric acid,CC(C)(O)CC(=O)O,118.06299418,2,2,2,0.23199999999999998,57.53
Piracetam,NC(=O)CN1CCCC1=O,142.07422756,1,2,2,-0.9059000000000004,63.400000000000006
Glutamic acid,N[C@@H](CCC(=O)O)C(=O)O,147.053157768,3,3,4,-0.7368999999999997,100.62000000000002
Sulfanilamide,Nc1ccc(cc1)S(=O)(=O)N,172.030648496,2,3,1,-0.08379999999999999,86.18
Oteracil potassium,[K+].[O-]C(=O)c1nc(=O)[nH]c(=O)[nH]1,194.968237224,2,5,1,-6.174300000000001,118.73999999999998
Fructose,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,180.063388104,5,6,5,-3.3771999999999998,118.22000000000001
L-Tyrosine,N[C@@H](Cc1ccc(O)cc1)C(=O)O,181.073893212,3,3,3,0.3466,83.55
Betamipron,OC(=O)CCNC(=O)c1ccccc1,193.073893212,2,2,4,0.8911,66.4
Clonidine HCl,Cl.Clc1cccc(Cl)c1NC1=NCCN1,264.99403036,2,3,1,2.7863000000000007,36.42
Guanadrel hydroiodide,I.NC(=N)NCC1COC2(CCCCC2)O1,341.06002487999996,3,3,2,1.1632699999999991,80.36000000000001
Enfenamic acid,OC(=O)c1ccccc1NCCc1ccccc1,241.11027872,2,2,5,3.0394000000000014,49.33
Sulfamethazine,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,278.083746688,2,5,3,1.4764399999999998,97.97
Trimetazidine,COc1ccc(CN2CCNCC2)c(OC)c1OC,266.163042564,1,5,5,1.1176,42.96000000000001
Phenythoin,O=C1NC(=O)C(N1)(c1ccccc1)c1ccccc1,252.089877624,2,2,2,1.7695999999999998,58.2
Carbinoxamine maleate,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.OC(=O)/C=C\C(=O)O,406.12954951599994,2,5,8,3.1144000000000007,99.96000000000001
Troxipide,COc1cc(cc(OC)c1OC)C(=O)NC1CCCNC1,294.157957184,2,5,5,1.1941999999999997,68.82000000000001
Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,290.13789043599996,2,7,5,1.2575999999999998,105.51
Duloxetine hydrochloride,Cl.CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,333.09541293999996,1,3,6,5.052700000000003,21.259999999999998
Tegaserod,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,301.190260356,4,3,7,2.8145700000000007,85.29
Olanzapine,CN1CCN(CC1)C1=Nc2ccccc2Nc2sc(C)cc12,312.14086764,1,5,0,3.4392200000000015,30.869999999999997
Omeprazole,COc1ccc2[nH]c(nc2c1)S(=O)Cc1ncc(C)c(OC)c1C,345.114712468,1,5,5,2.8997400000000013,77.10000000000001
Torasemide,CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(C)c1,348.1256115,3,5,5,2.5299200000000006,100.19000000000001
Pretomanid,[O-][N+](=O)c1cn2C[C@@H](COc2n1)OCc1ccc(OC(F)(F)F)cc1,359.072905144,0,7,5,2.667700000000001,88.65
Netupitant,CN(C(=O)C(C)(C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cnc(cc1c1ccccc1C)N1CCN(C)CC1,578.248030964,0,4,5,6.787020000000008,39.68000000000001
Prochlorperazine dimaleate,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1.OC(=O)/C=C\C(=O)O.OC(=O)/C=C\C(=O)O,605.1598636639999,4,8,8,4.003800000000001,158.92
Paromomycin sulfate,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.OS(=O)(=O)O,713.263680664,15,21,9,-9.514500000000016,421.92
Tolnaftate,CN(C(=S)Oc1ccc2ccccc2c1)c1cccc(C)c1,307.10308516400005,0,2,2,4.948320000000003,12.47
podofilox,COc1cc(cc(OC)c1OC)[C@H]1[C@@H]2[C@H](COC2=O)[C@@H](O)c2cc3OCOc3cc12,414.13146766399996,1,8,4,2.4092000000000002,92.68
Palonosetron,O=C1N(C[C@H]2CCCc3cccc1c23)[C@@H]1CN2CCC1CC2,296.18886338799996,0,2,1,2.656500000000001,23.550000000000004
Benzylparaben,Oc1ccc(cc1)C(=O)OCc1ccccc1,228.078644244,1,3,3,2.749200000000001,46.53
Monomethyl fumarate,COC(=O)/C=C/C(=O)O,130.026608672,1,3,2,-0.19980000000000003,63.60000000000001
Metyrapone,CC(C)(C(=O)c1cccnc1)c1cccnc1,226.110613068,0,3,3,2.637100000000001,42.85
Succinylcholine chloride dihydrate,O.O.[Cl-].[Cl-].C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,396.179392168,0,4,9,-7.376000000000014,115.60000000000001
Rupatadine,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc34)CC2)c1,415.181525512,0,3,2,5.6349200000000055,29.020000000000003
Fluvoxamine maleate,COCCCC/C(=N\OCCN)/c1ccc(cc1)C(F)(F)F.OC(=O)/C=C\C(=O)O,434.1664711799999,3,6,11,2.9133000000000004,131.44
Vitamin K1,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC/C(=C/CC1=C(C)C(=O)c2ccccc2C1=O)/C,450.3497807119999,0,2,14,9.157600000000002,34.14
Cefmenoxime,CO/N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc1nnnn1C)/c1csc(N)n1,511.0514776440002,3,14,8,-0.8697999999999984,190.81
Chlorobutanol,CC(C)(O)C(Cl)(Cl)Cl,175.956247884,1,1,0,2.127500000000001,20.23
Mandelic acid,OC(C(=O)O)c1ccccc1,152.047344116,2,2,2,0.8046,57.53
Camphoris,CC1(C)C2CCC1(C)C(=O)C2,152.120115132,0,1,0,2.401700000000001,17.07
Edaravone,CC1=NN(C(=O)C1)c1ccccc1,174.07931294,0,2,1,1.7992,32.67
Chromocarb,OC(=O)c1cc(=O)c2ccccc2o1,190.026608672,1,3,1,1.4911999999999999,67.50999999999999
P-nitrobiphenyl,[O-][N+](=O)c1ccc(cc1)c1ccccc1,199.063328528,0,2,2,3.261800000000002,43.14
Anagrelide hydrochloride,Cl.Clc1ccc2N=C3NC(=O)CN3Cc2c1Cl,290.973294916,1,3,0,2.3481000000000005,44.7
Ropinirole hydrochloride,Cl.CCCN(CCC)CCc1cccc2NC(=O)Cc12,296.16554110000004,1,2,7,3.267500000000002,32.34
Chlorambucil,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,303.07928420800005,1,2,9,3.377900000000002,40.54
Dantrolene,[O-][N+](=O)c1ccc(cc1)c1ccc(/C=N/N2CC(=O)NC2=O)o1,314.06511942,1,6,4,1.7405,118.05
Trihexyphenidyl hydrochloride,Cl.OC(CCN1CCCCC1)(C1CCCCC1)c1ccccc1,337.217242324,1,2,5,4.752300000000004,23.47
Phenylbutazone,CCCCC1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1,308.15247788,0,2,5,3.7878000000000025,40.620000000000005
Flavoxate hydrochloride,Cl.Cc1c(oc2c(cccc2c1=O)C(=O)OCCN1CCCCC1)c1ccccc1,427.155035992,0,5,5,4.832920000000005,59.75000000000001
Rofecoxib,CS(=O)(=O)c1ccc(cc1)C1=C(C(=O)OC1)c1ccccc1,314.06127992800003,0,4,3,2.5577000000000005,60.44
Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,392.19990224799994,3,5,2,1.8957000000000002,94.83
Mefloquine hydrochloride,Cl.O[C@@H]([C@@H]1CCCCN1)c1cc(nc2c(cccc12)C(F)(F)F)C(F)(F)F,414.09336016400005,2,3,2,4.869700000000003,45.15
Trifluoperazine dihydrochloride,Cl.Cl.CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,479.117658852,0,4,4,5.789200000000005,9.72
Nitrendipine,CCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1)[N+](=O)[O-])C(=O)OC)C,360.13213635999995,1,7,5,2.5657000000000005,107.77
Bunazosin,CCCC(=O)N1CCCN(CC1)c1nc(N)c2cc(OC)c(OC)cc2n1,373.211389724,1,7,5,2.0679999999999996,93.81000000000002
Griseofulvin,COC1=CC(=O)C[C@@H](C)[C@@]21Oc1c(C2=O)c(OC)cc(OC)c1Cl,352.07136594400004,0,6,3,2.8103000000000007,71.06
Quinindine,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,324.183778008,1,4,4,3.1732000000000014,45.59
Meropenem trihydrate,O.O.O.C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]1CN[C@@H](C1)C(=O)N(C)C,437.18318595200003,3,6,5,-2.782099999999992,204.67999999999998
Imiqimod,CC(C)Cn1cnc2c(N)nc3ccccc3c12,240.13749651199998,1,4,2,2.8227,56.730000000000004
Isoxaflutole,CS(=O)(=O)c1cc(ccc1C(=O)c1cnoc1C1CC1)C(F)(F)F,359.043913524,0,5,4,3.205300000000002,77.24
Cortisone acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,402.20423868,1,6,3,2.560600000000001,97.74000000000001
Atovaquone,OC1=C([C@H]2CC[C@@H](CC2)c2ccc(Cl)cc2)C(=O)c2ccccc2C1=O,366.102272148,1,3,2,5.505100000000005,54.37
Fludarabine phosphate,Nc1nc(F)nc2n(cnc12)[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,365.0536626059999,5,10,4,-1.7239000000000007,186.07
Abacavir sulfate,Nc1nc(NC2CC2)c2ncn([C@@H]3C[C@H](CO)C=C3)c2n1.Nc1nc(NC2CC2)c2ncn([C@@H]3C[C@H](CO)C=C3)c2n1.OS(=O)(=O)O,670.2757979360003,8,16,8,1.5318000000000007,278.36
Lumacaftor,Cc1ccc(NC(=O)C2(CC2)c2ccc3OC(F)(F)Oc3c2)nc1c1cccc(c1)C(=O)O,452.118378116,2,5,5,4.747020000000004,97.75000000000001
Darolutamide,CC(O)c1cc(n[nH]1)C(=O)N[C@@H](C)Cn1ccc(n1)c1ccc(C#N)c(Cl)c1,398.12580152800007,3,6,6,2.6700800000000005,119.62
Hydroxyurea,NC(=O)NO,76.027277368,3,2,0,-0.9561000000000002,75.35000000000001
Pyruvic acid,CC(=O)C(=O)O,88.016043988,1,2,1,-0.34000000000000014,54.370000000000005
Methimazole,Cn1ccnc1S,114.02516919199999,1,3,0,0.7087999999999999,17.82
Hydroquinone,Oc1ccc(O)cc1,110.036779432,2,2,0,1.0977999999999999,40.46
Pyrazinamide,NC(=O)c1cnccn1,123.04326178,1,3,1,-0.4245000000000001,68.87
Propylthiouracil,CCCc1cc(=O)[nH]c(S)n1,170.05138394,2,3,2,1.0110999999999999,45.75
Thioguanin,Nc1nc(=S)c2[nH]cnc2[nH]1,167.02656616,3,4,0,0.5976899999999998,83.38
Mafenide hydrochloride,Cl.NCc1ccc(cc1)S(=O)(=O)N,222.022976272,2,3,2,0.21450000000000025,86.18
Calcium gluconate,[Ca+2].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-],430.0635463639999,10,14,10,-10.036400000000002,282.55999999999995
Pyridoxal phosphate,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,247.02457367,3,5,4,0.5174199999999998,116.95
Mebhydrolin,CN1CCc2c(C1)c1ccccc1n2Cc1ccccc1,276.16264864,0,2,2,3.677500000000003,8.17
Mefenamic Acid,Cc1cccc(Nc2ccccc2C(=O)O)c1C,241.11027872,2,2,3,3.7452400000000017,49.33
Zolimidine,CS(=O)(=O)c1ccc(cc1)c1cn2ccccc2n1,272.061948624,0,4,2,2.4048000000000007,51.44
Flutamide,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(c1)C(F)(F)F,276.07217687200006,1,3,3,3.2081000000000017,72.24
Fasudil,O=S(=O)(N1CCCNCC1)c1cccc2cnccc12,291.104147784,1,4,2,1.2187999999999997,62.300000000000004
Etodolac,CCc1cccc2c3CCOC(CC)(CC(=O)O)c3[nH]c12,287.152143532,2,2,4,3.383000000000001,62.32
Phenprocoumon,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,280.109944372,1,3,3,4.040500000000003,50.440000000000005
Ciprofloxacin,OC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,331.13321965599994,2,5,3,1.5833,74.57
Dipyridamole,OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO,504.31725176000003,4,12,12,-0.017599999999997284,145.44
Niraparib,NC(=O)c1cccc2cn(nc12)c1ccc(cc1)[C@@H]1CCCNC1,320.16371126,2,4,3,2.5914,72.94
Diaveridine,COc1ccc(Cc2cnc(N)nc2N)cc1OC,260.127325752,2,6,4,1.2489999999999999,96.28
Ibuprofen piconol,CC(C)Cc1ccc(cc1)C(C)C(=O)OCc1ccccn1,297.17287897600005,0,3,6,4.127000000000003,39.19
Ofloxacin,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(cn1c23)C(=O)O,361.14378433999997,1,6,2,1.544,75.01
Sulpiride,CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(=O)(=O)N,341.140927216,2,5,6,0.5567000000000012,101.73
Zafirlukast,COc1cc(ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C,575.2090067759999,2,7,8,5.6959200000000045,115.72999999999999
Chloramphenicol,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-],322.012326844,3,5,6,0.909,112.70000000000002
Amphotericin B,C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(=O)O)C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/2)[C@@H](O)[C@@H](N)[C@@H]1O,923.4878498759998,12,17,3,0.711700000000006,319.60999999999996
Metrizoate,CN(C(=O)C)c1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,627.785300832,2,3,3,3.1397000000000013,86.71000000000001
Lornoxicam,CN1C(=C(O)c2sc(Cl)cc2S1(=O)=O)C(=O)Nc1ccccn1,370.98012548,2,6,2,2.2959000000000005,99.60000000000001
Gatifloxacin,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(cn(C3CC3)c12)C(=O)O,375.15943440399997,2,6,4,1.9804,83.8
Retinol,C/C(=C\CO)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C,286.22966558,1,1,5,5.510300000000005,20.23
Ditiocarb sodium,[Na+].CCN(CC)C(=S)[S-],171.0152356,0,2,2,-1.835999999999999,3.24
Isoniazid,NNC(=O)c1ccncc1,137.058911844,2,3,1,-0.3149000000000006,68.00999999999999
Hydralazine hydrochloride,Cl.NNc1nncc2ccccc12,196.05157396799999,2,4,1,1.3372,63.83
Rasagiline mesylate,CS(=O)(=O)O.C#CCN[C@@H]1CCc2ccccc12,267.092914404,2,3,2,1.4006999999999998,66.4
Sulfathiazole,Nc1ccc(cc1)S(=O)(=O)Nc1nccs1,255.013618528,2,5,3,1.5261,85.08
Antazoline hydrochloride,Cl.C(N(Cc1ccccc1)c1ccccc1)C1=NCCN1,301.13457532,1,3,5,3.1167000000000016,27.63
Neostigmine methyl sulfate,COS(=O)(=O)[O-].CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C,334.11985742400003,0,6,3,1.0367000000000002,95.97000000000001
Cycloguanil hydrochloride,Cl.CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,287.07045084,2,5,1,1.9473,79.99999999999999
Phenindione,O=C1C(C(=O)c2ccccc12)c1ccccc1,222.06807956,0,2,1,2.849400000000001,34.14
Palmitic acid,CCCCCCCCCCCCCCCC(=O)O,256.240230264,1,1,14,5.552300000000005,37.3
Dyphylline,Cn1c(=O)n(C)c2ncn(CC(O)CO)c2c1=O,254.101504928,2,8,3,-2.2130999999999985,102.28
Chlormidazole hydrochloride,Cl.Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,292.053403808,0,2,2,4.468220000000002,17.82
Anisindione,COc1ccc(cc1)C1C(=O)c2ccccc2C1=O,252.078644244,0,3,2,2.8580000000000005,43.370000000000005
Molindon,CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12,276.183778008,1,3,3,1.96282,45.33
Cetrimonium,[Br-].CCCCCCCCCCCCCCCC[N+](C)(C)C,363.250062444,0,0,15,3.1779,0.0
Warfarin,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,308.10485899199995,1,4,4,3.609600000000003,67.50999999999999
Fenofibrate,CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c1ccc(Cl)cc1,360.112836832,0,4,6,4.680000000000004,52.6
Dicoumarol,Oc1c(Cc2c(O)c3ccccc3oc2=O)c(=O)oc2ccccc12,336.063388104,2,6,2,2.9014000000000006,100.88000000000001
Indobufen,CCC(C(=O)O)c1ccc(cc1)N1Cc2ccccc2C1=O,295.120843404,1,2,4,3.425200000000002,57.61
Bupivacaine,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,288.22016351599996,1,2,5,3.8965400000000026,32.34
